num.value=(num.value - d5.value) / 10; ,EXPRESSION_STATEMENT, line no: 84,d2.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 77, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
num.value=(num.value - d5.value) / 10; ,EXPRESSION_STATEMENT, line no: 84,d3.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 79, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
num.value=(num.value - d5.value) / 10; ,EXPRESSION_STATEMENT, line no: 84,d4.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 81, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
num.value=(num.value - d5.value) / 10; ,EXPRESSION_STATEMENT, line no: 84,d5.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 83, 0.015046153846153848, insert, 1.0, 3.0, 0.5641025641025641
num.value=(num.value - d5.value) / 10; ,EXPRESSION_STATEMENT, line no: 84,d6.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 85, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
num.value=(num.value - d5.value) / 10; ,EXPRESSION_STATEMENT, line no: 84,d7.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 87, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
num.value=(num.value - d5.value) / 10; ,EXPRESSION_STATEMENT, line no: 84,d8.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 89, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
num.value=(num.value - d5.value) / 10; ,EXPRESSION_STATEMENT, line no: 84,d9.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 91, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
d6.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 85,num.value=(num.value - d0.value) / 10; ,EXPRESSION_STATEMENT, line no: 74, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
d6.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 85,num.value=(num.value - d1.value) / 10; ,EXPRESSION_STATEMENT, line no: 76, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
d6.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 85,num.value=(num.value - d2.value) / 10; ,EXPRESSION_STATEMENT, line no: 78, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
d6.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 85,num.value=(num.value - d3.value) / 10; ,EXPRESSION_STATEMENT, line no: 80, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
d6.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 85,num.value=(num.value - d4.value) / 10; ,EXPRESSION_STATEMENT, line no: 82, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
d6.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 85,num.value=(num.value - d5.value) / 10; ,EXPRESSION_STATEMENT, line no: 84, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
d6.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 85,num.value=(num.value - d6.value) / 10; ,EXPRESSION_STATEMENT, line no: 86, 0.015046153846153848, insert, 1.0, 3.0, 0.5641025641025641
d6.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 85,num.value=(num.value - d7.value) / 10; ,EXPRESSION_STATEMENT, line no: 88, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
d6.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 85,num.value=(num.value - d8.value) / 10; ,EXPRESSION_STATEMENT, line no: 90, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
d6.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 85,num.value=(num.value - d9.value) / 10; ,EXPRESSION_STATEMENT, line no: 92, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
num.value=(num.value - d6.value) / 10; ,EXPRESSION_STATEMENT, line no: 86,d0.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 73, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
num.value=(num.value - d6.value) / 10; ,EXPRESSION_STATEMENT, line no: 86,d1.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 75, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
num.value=(num.value - d6.value) / 10; ,EXPRESSION_STATEMENT, line no: 86,d2.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 77, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
num.value=(num.value - d6.value) / 10; ,EXPRESSION_STATEMENT, line no: 86,d3.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 79, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
num.value=(num.value - d6.value) / 10; ,EXPRESSION_STATEMENT, line no: 86,d4.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 81, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
num.value=(num.value - d6.value) / 10; ,EXPRESSION_STATEMENT, line no: 86,d5.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 83, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
num.value=(num.value - d6.value) / 10; ,EXPRESSION_STATEMENT, line no: 86,d6.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 85, 0.015046153846153848, insert, 1.0, 3.0, 0.5641025641025641
num.value=(num.value - d6.value) / 10; ,EXPRESSION_STATEMENT, line no: 86,d7.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 87, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
num.value=(num.value - d6.value) / 10; ,EXPRESSION_STATEMENT, line no: 86,d8.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 89, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
num.value=(num.value - d6.value) / 10; ,EXPRESSION_STATEMENT, line no: 86,d9.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 91, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
d7.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 87,num.value=(num.value - d0.value) / 10; ,EXPRESSION_STATEMENT, line no: 74, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
d7.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 87,num.value=(num.value - d1.value) / 10; ,EXPRESSION_STATEMENT, line no: 76, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
d7.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 87,num.value=(num.value - d2.value) / 10; ,EXPRESSION_STATEMENT, line no: 78, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
d7.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 87,num.value=(num.value - d3.value) / 10; ,EXPRESSION_STATEMENT, line no: 80, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
d7.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 87,num.value=(num.value - d4.value) / 10; ,EXPRESSION_STATEMENT, line no: 82, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
d7.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 87,num.value=(num.value - d5.value) / 10; ,EXPRESSION_STATEMENT, line no: 84, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
d7.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 87,num.value=(num.value - d6.value) / 10; ,EXPRESSION_STATEMENT, line no: 86, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
d7.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 87,num.value=(num.value - d7.value) / 10; ,EXPRESSION_STATEMENT, line no: 88, 0.015046153846153848, insert, 1.0, 3.0, 0.5641025641025641
d7.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 87,num.value=(num.value - d8.value) / 10; ,EXPRESSION_STATEMENT, line no: 90, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
d7.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 87,num.value=(num.value - d9.value) / 10; ,EXPRESSION_STATEMENT, line no: 92, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
num.value=(num.value - d7.value) / 10; ,EXPRESSION_STATEMENT, line no: 88,d0.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 73, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
num.value=(num.value - d7.value) / 10; ,EXPRESSION_STATEMENT, line no: 88,d1.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 75, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
num.value=(num.value - d7.value) / 10; ,EXPRESSION_STATEMENT, line no: 88,d2.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 77, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
num.value=(num.value - d7.value) / 10; ,EXPRESSION_STATEMENT, line no: 88,d3.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 79, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
num.value=(num.value - d7.value) / 10; ,EXPRESSION_STATEMENT, line no: 88,d4.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 81, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
num.value=(num.value - d7.value) / 10; ,EXPRESSION_STATEMENT, line no: 88,d5.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 83, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
num.value=(num.value - d7.value) / 10; ,EXPRESSION_STATEMENT, line no: 88,d6.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 85, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
num.value=(num.value - d7.value) / 10; ,EXPRESSION_STATEMENT, line no: 88,d7.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 87, 0.015046153846153848, insert, 1.0, 3.0, 0.5641025641025641
num.value=(num.value - d7.value) / 10; ,EXPRESSION_STATEMENT, line no: 88,d8.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 89, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
num.value=(num.value - d7.value) / 10; ,EXPRESSION_STATEMENT, line no: 88,d9.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 91, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
d8.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 89,num.value=(num.value - d0.value) / 10; ,EXPRESSION_STATEMENT, line no: 74, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
d8.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 89,num.value=(num.value - d1.value) / 10; ,EXPRESSION_STATEMENT, line no: 76, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
d8.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 89,num.value=(num.value - d2.value) / 10; ,EXPRESSION_STATEMENT, line no: 78, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
d8.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 89,num.value=(num.value - d3.value) / 10; ,EXPRESSION_STATEMENT, line no: 80, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
d8.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 89,num.value=(num.value - d4.value) / 10; ,EXPRESSION_STATEMENT, line no: 82, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
d8.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 89,num.value=(num.value - d5.value) / 10; ,EXPRESSION_STATEMENT, line no: 84, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
d8.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 89,num.value=(num.value - d6.value) / 10; ,EXPRESSION_STATEMENT, line no: 86, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
d8.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 89,num.value=(num.value - d7.value) / 10; ,EXPRESSION_STATEMENT, line no: 88, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
d8.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 89,num.value=(num.value - d8.value) / 10; ,EXPRESSION_STATEMENT, line no: 90, 0.015046153846153848, insert, 1.0, 3.0, 0.5641025641025641
d8.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 89,num.value=(num.value - d9.value) / 10; ,EXPRESSION_STATEMENT, line no: 92, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
num.value=(num.value - d8.value) / 10; ,EXPRESSION_STATEMENT, line no: 90,d0.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 73, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
num.value=(num.value - d8.value) / 10; ,EXPRESSION_STATEMENT, line no: 90,d1.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 75, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
num.value=(num.value - d8.value) / 10; ,EXPRESSION_STATEMENT, line no: 90,d2.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 77, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
num.value=(num.value - d8.value) / 10; ,EXPRESSION_STATEMENT, line no: 90,d3.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 79, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
num.value=(num.value - d8.value) / 10; ,EXPRESSION_STATEMENT, line no: 90,d4.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 81, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
num.value=(num.value - d8.value) / 10; ,EXPRESSION_STATEMENT, line no: 90,d5.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 83, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
num.value=(num.value - d8.value) / 10; ,EXPRESSION_STATEMENT, line no: 90,d6.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 85, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
num.value=(num.value - d8.value) / 10; ,EXPRESSION_STATEMENT, line no: 90,d7.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 87, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
num.value=(num.value - d8.value) / 10; ,EXPRESSION_STATEMENT, line no: 90,d8.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 89, 0.015046153846153848, insert, 1.0, 3.0, 0.5641025641025641
num.value=(num.value - d8.value) / 10; ,EXPRESSION_STATEMENT, line no: 90,d9.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 91, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
d9.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 91,num.value=(num.value - d0.value) / 10; ,EXPRESSION_STATEMENT, line no: 74, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
d9.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 91,num.value=(num.value - d1.value) / 10; ,EXPRESSION_STATEMENT, line no: 76, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
d9.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 91,num.value=(num.value - d2.value) / 10; ,EXPRESSION_STATEMENT, line no: 78, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
d9.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 91,num.value=(num.value - d3.value) / 10; ,EXPRESSION_STATEMENT, line no: 80, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
d9.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 91,num.value=(num.value - d4.value) / 10; ,EXPRESSION_STATEMENT, line no: 82, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
d9.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 91,num.value=(num.value - d5.value) / 10; ,EXPRESSION_STATEMENT, line no: 84, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
d9.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 91,num.value=(num.value - d6.value) / 10; ,EXPRESSION_STATEMENT, line no: 86, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
d9.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 91,num.value=(num.value - d7.value) / 10; ,EXPRESSION_STATEMENT, line no: 88, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
d9.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 91,num.value=(num.value - d8.value) / 10; ,EXPRESSION_STATEMENT, line no: 90, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
d9.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 91,num.value=(num.value - d9.value) / 10; ,EXPRESSION_STATEMENT, line no: 92, 0.015046153846153848, insert, 1.0, 3.0, 0.5641025641025641
num.value=(num.value - d9.value) / 10; ,EXPRESSION_STATEMENT, line no: 92,d0.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 73, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
num.value=(num.value - d9.value) / 10; ,EXPRESSION_STATEMENT, line no: 92,d1.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 75, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
num.value=(num.value - d9.value) / 10; ,EXPRESSION_STATEMENT, line no: 92,d2.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 77, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
num.value=(num.value - d9.value) / 10; ,EXPRESSION_STATEMENT, line no: 92,d3.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 79, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
num.value=(num.value - d9.value) / 10; ,EXPRESSION_STATEMENT, line no: 92,d4.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 81, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
num.value=(num.value - d9.value) / 10; ,EXPRESSION_STATEMENT, line no: 92,d5.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 83, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
num.value=(num.value - d9.value) / 10; ,EXPRESSION_STATEMENT, line no: 92,d6.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 85, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
num.value=(num.value - d9.value) / 10; ,EXPRESSION_STATEMENT, line no: 92,d7.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 87, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
num.value=(num.value - d9.value) / 10; ,EXPRESSION_STATEMENT, line no: 92,d8.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 89, 0.015046153846153848, insert, 1.0, 1.5, 0.5641025641025641
num.value=(num.value - d9.value) / 10; ,EXPRESSION_STATEMENT, line no: 92,d9.value=num.value % 10; ,EXPRESSION_STATEMENT, line no: 91, 0.015046153846153848, insert, 1.0, 3.0, 0.5641025641025641
output+=(String.format("%d\n" d0.value)); ,EXPRESSION_STATEMENT, line no: 93,output+=(String.format("That's all  have a nice day!\n")); ,EXPRESSION_STATEMENT, line no: 121, 0.014780508474576272, insert, 1.0, 0.3333333333333333, 0.5423728813559322
output+=(String.format("That's all  have a nice day!\n")); ,EXPRESSION_STATEMENT, line no: 121,output+=(String.format("%d\n" d0.value)); ,EXPRESSION_STATEMENT, line no: 93, 0.014780508474576272, insert, 1.0, 1.0, 0.5423728813559322
numl.value=num.value; ,EXPRESSION_STATEMENT, line no: 67,num.value=(num.value - d0.value) / 10; ,EXPRESSION_STATEMENT, line no: 74, 0.014732692307692308, insert, 1.0, 1.5, 0.5384615384615384
numl.value=num.value; ,EXPRESSION_STATEMENT, line no: 67,num.value=(num.value - d1.value) / 10; ,EXPRESSION_STATEMENT, line no: 76, 0.014732692307692308, insert, 1.0, 1.5, 0.5384615384615384
numl.value=num.value; ,EXPRESSION_STATEMENT, line no: 67,num.value=(num.value - d2.value) / 10; ,EXPRESSION_STATEMENT, line no: 78, 0.014732692307692308, insert, 1.0, 1.5, 0.5384615384615384
numl.value=num.value; ,EXPRESSION_STATEMENT, line no: 67,num.value=(num.value - d3.value) / 10; ,EXPRESSION_STATEMENT, line no: 80, 0.014732692307692308, insert, 1.0, 1.5, 0.5384615384615384
numl.value=num.value; ,EXPRESSION_STATEMENT, line no: 67,num.value=(num.value - d4.value) / 10; ,EXPRESSION_STATEMENT, line no: 82, 0.014732692307692308, insert, 1.0, 1.5, 0.5384615384615384
numl.value=num.value; ,EXPRESSION_STATEMENT, line no: 67,num.value=(num.value - d5.value) / 10; ,EXPRESSION_STATEMENT, line no: 84, 0.014732692307692308, insert, 1.0, 1.5, 0.5384615384615384
numl.value=num.value; ,EXPRESSION_STATEMENT, line no: 67,num.value=(num.value - d6.value) / 10; ,EXPRESSION_STATEMENT, line no: 86, 0.014732692307692308, insert, 1.0, 1.5, 0.5384615384615384
numl.value=num.value; ,EXPRESSION_STATEMENT, line no: 67,num.value=(num.value - d7.value) / 10; ,EXPRESSION_STATEMENT, line no: 88, 0.014732692307692308, insert, 1.0, 1.5, 0.5384615384615384
numl.value=num.value; ,EXPRESSION_STATEMENT, line no: 67,num.value=(num.value - d8.value) / 10; ,EXPRESSION_STATEMENT, line no: 90, 0.014732692307692308, insert, 1.0, 1.5, 0.5384615384615384
numl.value=num.value; ,EXPRESSION_STATEMENT, line no: 67,num.value=(num.value - d9.value) / 10; ,EXPRESSION_STATEMENT, line no: 92, 0.014732692307692308, insert, 1.0, 1.5, 0.5384615384615384
num.value=(num.value - d0.value) / 10; ,EXPRESSION_STATEMENT, line no: 74,numl.value=num.value; ,EXPRESSION_STATEMENT, line no: 67, 0.014732692307692308, insert, 1.0, 1.5, 0.5384615384615384
num.value=(num.value - d1.value) / 10; ,EXPRESSION_STATEMENT, line no: 76,numl.value=num.value; ,EXPRESSION_STATEMENT, line no: 67, 0.014732692307692308, insert, 1.0, 1.5, 0.5384615384615384
num.value=(num.value - d2.value) / 10; ,EXPRESSION_STATEMENT, line no: 78,numl.value=num.value; ,EXPRESSION_STATEMENT, line no: 67, 0.014732692307692308, insert, 1.0, 1.5, 0.5384615384615384
num.value=(num.value - d3.value) / 10; ,EXPRESSION_STATEMENT, line no: 80,numl.value=num.value; ,EXPRESSION_STATEMENT, line no: 67, 0.014732692307692308, insert, 1.0, 1.5, 0.5384615384615384
num.value=(num.value - d4.value) / 10; ,EXPRESSION_STATEMENT, line no: 82,numl.value=num.value; ,EXPRESSION_STATEMENT, line no: 67, 0.014732692307692308, insert, 1.0, 1.5, 0.5384615384615384
num.value=(num.value - d5.value) / 10; ,EXPRESSION_STATEMENT, line no: 84,numl.value=num.value; ,EXPRESSION_STATEMENT, line no: 67, 0.014732692307692308, insert, 1.0, 1.5, 0.5384615384615384
num.value=(num.value - d6.value) / 10; ,EXPRESSION_STATEMENT, line no: 86,numl.value=num.value; ,EXPRESSION_STATEMENT, line no: 67, 0.014732692307692308, insert, 1.0, 1.5, 0.5384615384615384
num.value=(num.value - d7.value) / 10; ,EXPRESSION_STATEMENT, line no: 88,numl.value=num.value; ,EXPRESSION_STATEMENT, line no: 67, 0.014732692307692308, insert, 1.0, 1.5, 0.5384615384615384
num.value=(num.value - d8.value) / 10; ,EXPRESSION_STATEMENT, line no: 90,numl.value=num.value; ,EXPRESSION_STATEMENT, line no: 67, 0.014732692307692308, insert, 1.0, 1.5, 0.5384615384615384
num.value=(num.value - d9.value) / 10; ,EXPRESSION_STATEMENT, line no: 92,numl.value=num.value; ,EXPRESSION_STATEMENT, line no: 67, 0.014732692307692308, insert, 1.0, 1.5, 0.5384615384615384
num.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 66,numl.value=num.value; ,EXPRESSION_STATEMENT, line no: 67, 0.014473275862068967, insert, 1.0, 1.5, 0.5172413793103449
numl.value=num.value; ,EXPRESSION_STATEMENT, line no: 67,num.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 66, 0.014473275862068967, insert, 1.0, 1.5, 0.5172413793103449
numl.value=num.value; ,EXPRESSION_STATEMENT, line no: 67,n.value=0; ,EXPRESSION_STATEMENT, line no: 68, 0.013706818181818183, insert, 1.0, 0.5, 0.45454545454545453
n.value=0; ,EXPRESSION_STATEMENT, line no: 68,numl.value=num.value; ,EXPRESSION_STATEMENT, line no: 67, 0.013706818181818183, insert, 1.0, 0.75, 0.45454545454545453
num.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 66,num.value=(num.value - d0.value) / 10; ,EXPRESSION_STATEMENT, line no: 74, 0.013478846153846155, insert, 1.0, 1.5, 0.4358974358974359
num.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 66,num.value=(num.value - d1.value) / 10; ,EXPRESSION_STATEMENT, line no: 76, 0.013478846153846155, insert, 1.0, 1.5, 0.4358974358974359
num.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 66,num.value=(num.value - d2.value) / 10; ,EXPRESSION_STATEMENT, line no: 78, 0.013478846153846155, insert, 1.0, 1.5, 0.4358974358974359
num.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 66,num.value=(num.value - d3.value) / 10; ,EXPRESSION_STATEMENT, line no: 80, 0.013478846153846155, insert, 1.0, 1.5, 0.4358974358974359
num.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 66,num.value=(num.value - d4.value) / 10; ,EXPRESSION_STATEMENT, line no: 82, 0.013478846153846155, insert, 1.0, 1.5, 0.4358974358974359
num.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 66,num.value=(num.value - d5.value) / 10; ,EXPRESSION_STATEMENT, line no: 84, 0.013478846153846155, insert, 1.0, 1.5, 0.4358974358974359
num.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 66,num.value=(num.value - d6.value) / 10; ,EXPRESSION_STATEMENT, line no: 86, 0.013478846153846155, insert, 1.0, 1.5, 0.4358974358974359
num.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 66,num.value=(num.value - d7.value) / 10; ,EXPRESSION_STATEMENT, line no: 88, 0.013478846153846155, insert, 1.0, 1.5, 0.4358974358974359
num.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 66,num.value=(num.value - d8.value) / 10; ,EXPRESSION_STATEMENT, line no: 90, 0.013478846153846155, insert, 1.0, 1.5, 0.4358974358974359
num.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 66,num.value=(num.value - d9.value) / 10; ,EXPRESSION_STATEMENT, line no: 92, 0.013478846153846155, insert, 1.0, 1.5, 0.4358974358974359
num.value=(num.value - d0.value) / 10; ,EXPRESSION_STATEMENT, line no: 74,num.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 66, 0.013478846153846155, insert, 1.0, 1.5, 0.4358974358974359
num.value=(num.value - d1.value) / 10; ,EXPRESSION_STATEMENT, line no: 76,num.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 66, 0.013478846153846155, insert, 1.0, 1.5, 0.4358974358974359
num.value=(num.value - d2.value) / 10; ,EXPRESSION_STATEMENT, line no: 78,num.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 66, 0.013478846153846155, insert, 1.0, 1.5, 0.4358974358974359
num.value=(num.value - d3.value) / 10; ,EXPRESSION_STATEMENT, line no: 80,num.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 66, 0.013478846153846155, insert, 1.0, 1.5, 0.4358974358974359
